,Price,Levy,Prod. year,Leather interior,Engine volume,Mileage,Cylinders,Airbags,Turbo,Mileage_BIN,EngineVolume_BIN,Manufacturer,Model,Category,Fuel type,Gear box type,Drive wheels,Doors,Wheel,Color
2586,8.19063168090354,781.0,2012,1,2.5,156518.0,4.0,12,0,4.0,3.0,36.0,412.0,9.0,2.0,0.0,1.0,1.0,0.0,14.0
2587,8.099554282376364,586.0,2012,1,1.8,124509.0,4.0,12,0,3.0,1.0,14.0,458.0,9.0,5.0,0.0,1.0,1.0,0.0,14.0
2588,9.27453508401818,0.0,2006,1,3.41,180000.0,6.0,10,0,5.0,4.0,27.0,712.0,9.0,0.0,2.0,0.0,1.0,1.0,12.0
2589,10.183956170469607,531.0,2012,1,1.6,75876.0,4.0,4,0,2.0,1.0,15.0,607.0,9.0,5.0,0.0,1.0,1.0,0.0,7.0
2590,9.27453508401818,645.0,2011,1,1.8,143000.0,4.0,10,0,4.0,1.0,27.0,1405.0,3.0,5.0,0.0,1.0,1.0,0.0,1.0
2591,10.52728465496128,1481.0,2017,1,3.0,51824.0,6.0,12,0,1.0,4.0,24.0,752.0,4.0,5.0,0.0,0.0,1.0,0.0,14.0
2592,9.679968930891835,1172.0,2011,1,3.41,170429.0,6.0,12,0,4.0,4.0,24.0,576.0,1.0,1.0,0.0,2.0,0.0,0.0,12.0
2593,8.19063168090354,761.0,2010,1,1.8,290280.0,4.0,12,0,8.0,1.0,36.0,481.0,9.0,5.0,0.0,1.0,1.0,0.0,12.0
2594,9.149315670138408,0.0,2002,0,2.4,229000.0,4.0,6,0,6.0,2.0,36.0,842.0,9.0,0.0,0.0,0.0,1.0,1.0,2.0
2595,9.22197245620589,645.0,2011,1,1.8,170000.0,4.0,4,0,4.0,1.0,5.0,513.0,9.0,5.0,0.0,1.0,1.0,0.0,7.0
2596,10.269171790632448,640.0,2013,1,2.0,132020.0,4.0,4,0,3.0,2.0,15.0,1373.0,4.0,1.0,0.0,1.0,1.0,0.0,12.0
2597,10.122261571332395,0.0,2011,0,1.8,53330.0,4.0,2,0,1.0,1.0,27.0,1405.0,3.0,5.0,0.0,1.0,1.0,0.0,1.0
2598,8.006367567650246,0.0,1995,0,1.8,343306.2,4.0,1,0,9.0,1.0,39.0,847.0,9.0,0.0,1.0,1.0,1.0,0.0,14.0
2599,10.33822015832486,697.0,2015,1,1.8,100658.0,4.0,4,0,2.0,1.0,14.0,458.0,9.0,5.0,0.0,1.0,1.0,0.0,12.0
2600,5.641907070938114,584.0,2014,1,1.8,35494.0,4.0,12,0,1.0,1.0,39.0,847.0,9.0,5.0,0.0,1.0,1.0,0.0,1.0
2601,10.091956839916318,0.0,2014,1,2.4,152000.0,6.0,12,0,4.0,2.0,36.0,412.0,9.0,2.0,3.0,1.0,1.0,0.0,7.0
2602,10.740886580744084,1375.0,2015,1,3.41,121758.0,4.0,4,0,3.0,4.0,15.0,771.0,9.0,5.0,0.0,1.0,1.0,0.0,14.0
2603,8.556413904569519,1236.0,2011,0,1.3,144000.0,4.0,4,0,4.0,0.0,14.0,656.0,3.0,5.0,0.0,1.0,1.0,1.0,14.0
2604,10.690853408335055,1249.0,2017,1,2.5,111643.0,4.0,4,0,3.0,3.0,15.0,793.0,10.0,1.0,0.0,1.0,1.0,0.0,7.0
2605,7.795646536334594,697.0,2015,1,1.8,141875.0,4.0,12,0,4.0,1.0,39.0,1061.0,9.0,5.0,0.0,1.0,1.0,0.0,7.0
2606,10.924408533488366,891.0,2016,1,2.0,64691.0,4.0,4,0,1.0,2.0,15.0,1238.0,4.0,1.0,0.0,1.0,1.0,0.0,12.0
2607,11.451932650379153,1104.0,2015,1,3.0,97000.0,6.0,12,1,2.0,4.0,2.0,1457.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0
2608,10.065648918115544,629.0,2015,1,1.6,76099.0,4.0,15,1,2.0,1.0,27.0,867.0,4.0,5.0,2.0,1.0,1.0,0.0,4.0
2609,10.219574849493076,501.0,2014,1,1.5,109000.0,4.0,4,0,3.0,1.0,14.0,656.0,3.0,5.0,0.0,1.0,1.0,0.0,14.0
2610,9.259701801513907,761.0,2010,1,1.8,85000.0,4.0,4,1,2.0,1.0,11.0,1358.0,2.0,1.0,1.0,1.0,1.0,0.0,11.0
2611,10.018288368013305,777.0,2014,1,2.5,74210.0,4.0,4,0,2.0,3.0,15.0,793.0,4.0,1.0,0.0,1.0,1.0,0.0,12.0
2612,9.115480090952223,0.0,1999,1,2.4,26200.0,6.0,6,0,0.0,2.0,24.0,558.0,9.0,5.0,1.0,2.0,1.0,0.0,12.0
2613,9.359105145241294,0.0,2006,0,1.5,331139.0,4.0,4,0,9.0,1.0,36.0,1094.0,9.0,2.0,0.0,1.0,1.0,0.0,7.0
2614,10.248530101745105,730.0,2016,1,1.6,181809.0,4.0,4,0,5.0,1.0,33.0,232.0,4.0,1.0,0.0,1.0,1.0,0.0,12.0
2615,6.440946540632921,1405.0,2009,1,3.0,171382.0,6.0,0,0,4.0,4.0,2.0,1457.0,9.0,5.0,0.0,0.0,1.0,0.0,1.0
2616,10.446364016467253,891.0,2016,1,2.0,106642.0,4.0,4,0,3.0,2.0,5.0,957.0,9.0,5.0,0.0,1.0,1.0,0.0,14.0
2617,10.130184782049636,986.0,2010,0,2.4,123000.0,4.0,2,1,3.0,2.0,11.0,1352.0,6.0,1.0,1.0,2.0,1.0,0.0,14.0
2618,5.641907070938114,640.0,2013,1,2.0,174619.0,4.0,0,0,5.0,2.0,11.0,714.0,9.0,2.0,0.0,1.0,1.0,0.0,7.0
2619,9.289151552400472,919.0,2012,1,3.0,229966.0,6.0,0,0,6.0,4.0,2.0,1457.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0
2620,5.641907070938114,1399.0,2010,1,3.41,311949.0,6.0,12,0,9.0,4.0,21.0,1180.0,4.0,2.0,0.0,1.0,1.0,0.0,12.0
2621,9.825688160081716,481.0,2017,1,2.0,75597.0,4.0,12,0,2.0,2.0,11.0,714.0,9.0,2.0,0.0,1.0,1.0,0.0,14.0
2622,11.269617470912523,0.0,2014,1,3.0,142000.0,6.0,12,0,4.0,4.0,36.0,903.0,4.0,1.0,2.0,0.0,2.0,0.0,1.0
2623,9.213933907486313,0.0,2003,0,2.4,200000.0,4.0,0,0,5.0,2.0,26.0,1039.0,10.0,4.0,0.0,1.0,1.0,0.0,14.0
2624,6.152732694704104,1514.0,2011,1,3.41,202048.0,8.0,12,0,5.0,4.0,21.0,764.0,4.0,5.0,0.0,0.0,1.0,0.0,14.0
2625,10.302028745571468,1051.0,2016,0,2.4,22400.0,4.0,0,0,0.0,2.0,14.0,502.0,4.0,5.0,3.0,0.0,1.0,0.0,1.0
2626,9.1821466376054,609.0,2018,1,2.5,127515.0,4.0,12,0,3.0,3.0,36.0,412.0,9.0,2.0,0.0,1.0,1.0,0.0,1.0
2627,10.237241813090293,880.0,2018,1,1.6,53000.0,4.0,4,0,1.0,1.0,15.0,607.0,9.0,5.0,0.0,1.0,1.0,0.0,14.0
2628,9.554851637414007,915.0,2014,1,3.0,110715.0,6.0,0,0,3.0,4.0,2.0,1457.0,4.0,1.0,0.0,0.0,1.0,0.0,14.0
2629,7.406103381237015,1399.0,2010,1,3.41,205968.0,6.0,12,0,5.0,4.0,24.0,576.0,9.0,5.0,0.0,0.0,1.0,0.0,14.0
2630,9.398809659356372,583.0,2011,1,1.6,304058.0,4.0,4,0,8.0,1.0,15.0,227.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0
2631,6.152732694704104,1017.0,2017,1,2.0,35874.0,4.0,12,0,1.0,2.0,24.0,570.0,9.0,5.0,0.0,0.0,1.0,0.0,1.0
2632,9.996659083423923,640.0,2013,1,2.0,288024.0,4.0,4,0,8.0,2.0,33.0,1165.0,4.0,1.0,0.0,1.0,1.0,0.0,12.0
2633,8.881836305004146,0.0,2000,0,2.5,149045.0,4.0,4,0,4.0,3.0,34.0,696.0,4.0,0.0,1.0,0.0,1.0,0.0,5.0
2634,9.71842223507111,0.0,2011,1,2.0,138000.0,4.0,6,1,4.0,2.0,39.0,348.0,9.0,5.0,1.0,1.0,1.0,0.0,14.0
2635,8.743850562030243,0.0,2005,0,2.3,172000.0,6.0,6,0,5.0,2.0,27.0,1335.0,9.0,5.0,0.0,1.0,1.0,0.0,1.0
2636,9.773492755919941,765.0,2015,1,2.0,59731.0,4.0,12,0,1.0,2.0,34.0,295.0,1.0,5.0,0.0,2.0,0.0,0.0,7.0
2637,7.252053951852814,640.0,2013,1,2.0,193504.0,4.0,0,0,5.0,2.0,35.0,1235.0,9.0,5.0,0.0,1.0,1.0,0.0,11.0
2638,9.80460600297601,707.0,2011,1,2.0,181149.0,4.0,4,0,5.0,2.0,15.0,1373.0,4.0,1.0,0.0,1.0,1.0,0.0,12.0
2639,9.859013062434299,474.0,2013,0,1.4,103000.0,4.0,12,0,3.0,1.0,5.0,1430.0,3.0,6.0,0.0,1.0,1.0,0.0,1.0
2640,9.655795128300506,687.0,2010,1,1.6,138425.0,4.0,4,0,4.0,1.0,15.0,607.0,9.0,5.0,0.0,1.0,1.0,0.0,14.0
2641,9.436997742590188,0.0,2004,1,3.0,176000.0,6.0,12,0,5.0,4.0,39.0,1346.0,4.0,4.0,2.0,0.0,1.0,0.0,14.0
2642,9.679968930891835,0.0,2010,0,1.8,145000.0,4.0,6,0,4.0,1.0,36.0,1094.0,9.0,2.0,3.0,1.0,1.0,0.0,2.0
2643,8.313116702819253,780.0,2019,1,1.4,1232.0,4.0,12,0,0.0,1.0,5.0,15.0,9.0,5.0,0.0,1.0,1.0,0.0,1.0
2644,7.406103381237015,836.0,2010,1,2.0,172003.0,4.0,12,0,5.0,2.0,15.0,607.0,9.0,5.0,0.0,1.0,1.0,0.0,2.0
2645,5.749392985908253,779.0,2013,1,2.5,225510.0,4.0,12,0,6.0,3.0,36.0,412.0,9.0,2.0,0.0,1.0,1.0,0.0,14.0
2646,10.466639936479886,777.0,2014,0,2.5,55000.0,4.0,12,0,1.0,3.0,36.0,1151.0,4.0,5.0,2.0,1.0,1.0,0.0,14.0
2647,9.461721464701633,765.0,2015,1,2.0,159928.0,4.0,0,0,4.0,2.0,24.0,750.0,4.0,5.0,0.0,1.0,1.0,0.0,1.0
2648,8.456168489578463,790.0,2009,1,1.6,50549.0,4.0,4,0,1.0,1.0,5.0,513.0,9.0,5.0,0.0,1.0,1.0,0.0,12.0
2649,9.859013062434299,0.0,2012,0,3.41,107000.0,6.0,8,1,3.0,4.0,11.0,998.0,1.0,5.0,0.0,2.0,0.0,0.0,11.0
2650,7.795646536334594,2109.1000000000004,2009,1,3.41,264339.0,8.0,0,0,7.0,4.0,21.0,764.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0
2651,10.320584744874001,639.0,2014,1,2.0,134750.0,4.0,4,0,3.0,2.0,15.0,1373.0,4.0,1.0,0.0,1.0,1.0,0.0,7.0
2652,9.331672657143708,0.0,2011,0,2.5,110000.0,6.0,6,0,3.0,3.0,27.0,1335.0,9.0,5.0,3.0,1.0,1.0,1.0,14.0
2653,8.743850562030243,2109.1000000000004,2016,1,3.41,17584.0,8.0,0,0,0.0,4.0,24.0,754.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0
2654,6.559615237493242,1850.0,2008,1,3.41,122874.0,6.0,12,0,3.0,4.0,24.0,576.0,9.0,1.0,0.0,2.0,1.0,0.0,1.0
2655,10.486791964913891,690.0,2016,1,1.5,9756.0,4.0,4,0,0.0,1.0,14.0,656.0,3.0,5.0,0.0,1.0,1.0,0.0,2.0
2656,11.199186850198666,1646.0,2015,1,3.41,188078.0,8.0,0,0,5.0,4.0,21.0,763.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0
2657,9.699411063939143,531.0,2012,0,1.6,116000.0,4.0,12,0,3.0,1.0,27.0,867.0,4.0,5.0,2.0,0.0,1.0,0.0,12.0
2658,11.495596176448407,1714.0,2017,1,3.41,20000.0,4.0,4,0,0.0,4.0,11.0,650.0,4.0,5.0,0.0,1.0,1.0,0.0,14.0
2659,9.996659083423923,730.0,2016,1,1.6,94400.0,4.0,0,0,2.0,1.0,11.0,635.0,4.0,5.0,0.0,0.0,1.0,0.0,14.0
2660,6.396929655216146,0.0,2003,0,3.41,230000.0,8.0,0,0,6.0,4.0,21.0,764.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0
2661,6.440946540632921,1750.0,2008,1,3.3,277405.0,6.0,12,0,8.0,4.0,36.0,803.0,4.0,2.0,0.0,0.0,1.0,0.0,7.0
2662,9.043931533642278,0.0,1999,1,3.41,20000.0,8.0,12,0,0.0,4.0,18.0,787.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0
2663,10.75879609867549,0.0,2013,1,2.2,343306.2,4.0,6,0,9.0,2.0,24.0,1410.0,7.0,1.0,1.0,2.0,1.0,0.0,12.0
2664,10.488548283231015,891.0,2016,1,2.0,196475.0,4.0,4,0,5.0,2.0,15.0,1238.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0
2665,9.937792356228119,0.0,2007,0,2.2,220000.0,4.0,4,1,6.0,2.0,24.0,550.0,10.0,1.0,0.0,2.0,1.0,0.0,12.0
2666,9.080345575359996,0.0,2002,0,1.6,3000.0,4.0,10,0,0.0,1.0,28.0,1503.0,7.0,0.0,1.0,1.0,1.0,0.0,12.0
2667,9.50933323557383,0.0,2014,1,1.0,9000.0,3.0,4,0,0.0,0.0,24.0,1266.0,1.0,5.0,0.0,2.0,0.0,0.0,12.0
2668,8.313116702819253,1363.0,2012,1,3.41,150909.0,8.0,0,0,4.0,4.0,21.0,763.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0
2669,5.236441962829949,289.0,2008,1,0.8900000000000001,209843.0,4.0,0,0,6.0,0.0,11.0,635.0,9.0,2.0,0.0,1.0,1.0,0.0,7.0
2670,8.743850562030243,893.0,2008,1,1.6,81928.0,4.0,4,0,2.0,1.0,15.0,816.0,3.0,1.0,0.0,1.0,1.0,0.0,7.0
2671,8.55159461813357,0.0,2003,0,2.5,197000.0,6.0,4,0,5.0,3.0,27.0,1262.0,9.0,0.0,2.0,2.0,1.0,1.0,12.0
2672,10.802937267214256,696.0,2013,1,2.2,128919.0,4.0,4,0,3.0,2.0,15.0,1238.0,4.0,1.0,0.0,1.0,1.0,0.0,12.0
2673,9.842515995544645,639.0,2014,1,2.0,279722.0,4.0,0,0,8.0,2.0,1.0,216.0,9.0,5.0,0.0,0.0,1.0,0.0,1.0
2674,8.966994113344454,761.0,2010,0,1.8,132540.0,4.0,8,0,3.0,1.0,27.0,1341.0,3.0,5.0,0.0,1.0,1.0,0.0,13.0
2675,10.483913863031955,777.0,2014,1,2.5,110483.0,4.0,4,0,3.0,3.0,15.0,793.0,7.0,1.0,0.0,1.0,1.0,0.0,15.0
2676,9.709902803463462,1347.0,2008,1,2.5,246122.0,4.0,4,0,7.0,3.0,15.0,793.0,10.0,1.0,0.0,1.0,1.0,0.0,12.0
2677,9.72782378340624,862.0,2011,1,2.5,45984.0,4.0,4,0,1.0,3.0,15.0,793.0,7.0,1.0,0.0,1.0,1.0,0.0,14.0
2678,9.85854248649296,583.0,2011,1,1.6,132742.0,4.0,4,0,3.0,1.0,15.0,607.0,9.0,5.0,0.0,1.0,1.0,0.0,12.0
2679,6.846943139585379,1055.0,2013,1,3.41,343306.2,6.0,12,0,9.0,4.0,21.0,1180.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0
2680,9.596622660667574,836.0,2010,1,2.0,154847.0,4.0,4,0,4.0,2.0,15.0,1267.0,9.0,5.0,0.0,1.0,1.0,0.0,14.0
2681,9.80460600297601,502.0,2013,1,1.5,69000.0,4.0,4,0,2.0,1.0,36.0,246.0,3.0,5.0,0.0,1.0,1.0,0.0,7.0
2682,6.759255270663693,690.0,2016,1,1.5,31869.0,4.0,0,0,0.0,1.0,14.0,656.0,9.0,5.0,0.0,1.0,1.0,0.0,1.0
2683,10.065648918115544,765.0,2015,1,2.0,77431.0,4.0,12,0,2.0,2.0,11.0,723.0,9.0,5.0,2.0,1.0,1.0,0.0,7.0
2684,10.260777307439861,639.0,2014,1,2.0,83924.0,4.0,4,0,2.0,2.0,5.0,433.0,4.0,1.0,0.0,1.0,1.0,0.0,12.0
2685,9.385721231090805,0.0,2005,1,2.0,137453.0,4.0,6,0,4.0,2.0,27.0,1443.0,4.0,5.0,0.0,0.0,1.0,0.0,14.0
2686,7.999342952713282,640.0,2013,1,2.0,103112.0,4.0,12,0,3.0,2.0,26.0,1039.0,4.0,5.0,0.0,1.0,1.0,0.0,12.0
2687,9.244645175668174,475.0,2012,0,1.4,128000.0,4.0,6,0,3.0,1.0,10.0,119.0,1.0,5.0,2.0,1.0,0.0,0.0,14.0
2688,9.989481745702989,639.0,2014,1,2.0,51742.0,4.0,8,1,1.0,2.0,39.0,784.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0
2689,9.436997742590188,639.0,2014,0,2.0,103318.0,4.0,0,0,3.0,2.0,11.0,687.0,3.0,5.0,0.0,1.0,1.0,0.0,12.0
2690,9.922554615253354,585.0,2013,0,1.8,103000.0,4.0,6,0,3.0,1.0,36.0,1094.0,9.0,2.0,0.0,1.0,1.0,0.0,2.0
2691,9.952848982073853,777.0,2014,1,2.5,140000.0,4.0,8,0,4.0,3.0,36.0,429.0,9.0,5.0,0.0,1.0,1.0,0.0,7.0
2692,9.737137765251871,640.0,2013,1,2.0,111467.0,4.0,12,0,3.0,2.0,11.0,339.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0
2693,9.791214310053341,0.0,2014,0,1.8,68800.0,8.0,8,0,2.0,1.0,15.0,607.0,3.0,5.0,2.0,1.0,1.0,0.0,11.0
2694,10.11123316167024,1324.0,2010,1,3.3,132603.0,4.0,8,0,3.0,4.0,36.0,803.0,4.0,2.0,2.0,0.0,1.0,0.0,14.0
2695,10.040942487989975,642.0,2012,1,2.0,180491.0,4.0,4,0,5.0,2.0,15.0,1373.0,4.0,1.0,0.0,1.0,1.0,0.0,12.0
2696,8.883640232503673,0.0,2003,0,1.4,185000.0,4.0,4,0,5.0,1.0,23.0,538.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0
2697,9.952848982073853,1249.0,2017,1,2.5,75492.0,4.0,8,0,2.0,3.0,23.0,976.0,9.0,5.0,0.0,1.0,1.0,0.0,11.0
2698,8.987196820661973,0.0,1998,0,2.3,300000.0,4.0,5,0,8.0,2.0,24.0,1414.0,7.0,0.0,1.0,1.0,2.0,0.0,12.0
2699,8.792701462936309,1190.0,2014,1,3.41,0.0,6.0,12,0,0.0,4.0,36.0,1330.0,9.0,5.0,0.0,2.0,1.0,0.0,12.0
2700,9.576787413063618,0.0,2008,1,1.5,343306.2,4.0,4,0,9.0,1.0,36.0,1094.0,3.0,2.0,3.0,1.0,1.0,0.0,14.0
2701,9.798127036878302,0.0,2013,0,1.4,142000.0,4.0,4,1,4.0,1.0,10.0,115.0,1.0,5.0,1.0,1.0,0.0,0.0,14.0
2702,10.524843306446932,891.0,2016,1,2.0,149329.0,4.0,4,0,4.0,2.0,15.0,1373.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0
2703,9.811372263628323,583.0,2011,1,1.6,161518.0,4.0,4,0,4.0,1.0,15.0,607.0,9.0,5.0,0.0,1.0,1.0,0.0,14.0
2704,5.5254529391317835,607.0,2019,1,2.5,56834.0,4.0,12,0,1.0,3.0,36.0,412.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0
2705,9.317668949728708,394.0,2014,1,2.5,179381.0,4.0,12,0,5.0,3.0,36.0,412.0,9.0,2.0,0.0,1.0,1.0,0.0,1.0
2706,9.679968930891835,0.0,2012,0,1.5,193000.0,4.0,2,0,5.0,1.0,36.0,246.0,3.0,2.0,3.0,1.0,1.0,1.0,15.0
2707,9.875910784765894,642.0,2012,1,2.0,192534.0,4.0,4,0,5.0,2.0,15.0,1373.0,4.0,1.0,0.0,1.0,1.0,0.0,14.0
2708,10.535636604034492,640.0,2013,1,2.0,200000.0,4.0,0,1,5.0,2.0,2.0,1453.0,4.0,5.0,2.0,0.0,1.0,0.0,3.0
2709,10.75879609867549,0.0,2009,1,3.0,30000.0,6.0,2,1,0.0,4.0,24.0,1296.0,6.0,1.0,2.0,2.0,1.0,0.0,14.0
2710,9.791214310053341,753.0,2012,1,2.4,131000.0,4.0,12,0,3.0,2.0,15.0,1267.0,9.0,2.0,2.0,1.0,1.0,0.0,1.0
2711,9.825688160081716,2109.1000000000004,2010,1,3.41,150121.0,8.0,12,0,4.0,4.0,24.0,385.0,9.0,5.0,2.0,2.0,1.0,0.0,1.0
2712,8.966994113344454,0.0,1998,0,1.6,230000.0,4.0,4,0,6.0,1.0,28.0,257.0,2.0,5.0,1.0,1.0,1.0,0.0,2.0
2713,9.737137765251871,1017.0,2017,1,2.0,227911.0,4.0,4,0,6.0,2.0,15.0,1267.0,9.0,4.0,0.0,1.0,1.0,0.0,14.0
2714,9.565844630930576,1324.0,2010,1,3.3,300366.0,6.0,12,0,8.0,4.0,36.0,803.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0
2715,8.743850562030243,530.0,2013,1,1.6,312118.0,4.0,0,0,9.0,1.0,27.0,867.0,4.0,5.0,0.0,1.0,1.0,0.0,1.0
2716,6.440946540632921,1172.0,2011,1,3.41,230696.0,6.0,12,0,6.0,4.0,24.0,576.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0
2717,10.190807059268902,784.0,2017,0,1.5,31006.0,4.0,10,1,0.0,1.0,5.0,633.0,4.0,5.0,0.0,1.0,1.0,0.0,2.0
2718,9.554851637414007,0.0,2013,0,1.4,210000.0,4.0,12,1,6.0,1.0,5.0,513.0,9.0,5.0,2.0,1.0,1.0,0.0,12.0
2719,9.080345575359996,1275.0,2019,1,2.4,46264.0,4.0,12,0,1.0,2.0,15.0,1238.0,9.0,5.0,0.0,1.0,0.0,0.0,7.0
2720,9.486759252149254,502.0,2013,1,1.5,125000.0,4.0,4,0,3.0,1.0,36.0,246.0,3.0,5.0,0.0,1.0,1.0,0.0,14.0
2721,8.520786726926367,1624.0,2009,1,3.41,109139.0,6.0,12,0,3.0,4.0,24.0,576.0,9.0,1.0,0.0,2.0,1.0,0.0,1.0
2722,10.800758550573029,1091.0,2016,1,2.5,73148.0,4.0,4,0,2.0,3.0,5.0,830.0,9.0,5.0,0.0,1.0,1.0,0.0,12.0
2723,9.660205067381032,781.0,2012,1,2.5,2012.0,4.0,8,0,0.0,3.0,39.0,1061.0,9.0,5.0,2.0,1.0,1.0,0.0,7.0
2724,6.152732694704104,530.0,2013,1,1.6,108765.0,4.0,0,0,3.0,1.0,27.0,867.0,4.0,5.0,0.0,0.0,1.0,0.0,2.0
2725,8.070906088787819,0.0,1998,0,3.0,160000.0,6.0,4,0,4.0,4.0,11.0,1332.0,9.0,0.0,0.0,1.0,1.0,0.0,5.0
2726,9.842515995544645,640.0,2013,1,2.0,68000.0,4.0,6,1,1.0,2.0,15.0,1267.0,9.0,5.0,2.0,1.0,1.0,0.0,2.0
2727,11.021150551895039,1646.0,2015,1,3.41,273493.0,8.0,0,0,7.0,4.0,21.0,764.0,4.0,5.0,0.0,0.0,1.0,0.0,12.0
2728,10.520455386357256,880.0,2018,1,1.6,20388.0,4.0,4,0,0.0,1.0,15.0,607.0,9.0,5.0,0.0,1.0,1.0,0.0,14.0
2729,8.69265796074698,0.0,2000,0,1.8,210000.0,6.0,0,0,6.0,1.0,28.0,1387.0,4.0,5.0,1.0,1.0,2.0,0.0,1.0
2730,9.619332585860503,0.0,2014,0,1.5,11800.0,4.0,7,0,0.0,1.0,36.0,246.0,3.0,2.0,0.0,1.0,1.0,1.0,14.0
2731,9.385721231090805,1062.0,2006,0,1.4,162000.0,4.0,6,1,4.0,1.0,36.0,481.0,9.0,1.0,0.0,1.0,1.0,0.0,7.0
2732,9.821300881548181,501.0,2014,1,1.5,35800.0,4.0,4,0,1.0,1.0,36.0,246.0,3.0,5.0,0.0,1.0,1.0,0.0,12.0
2733,10.269934593623564,0.0,2015,0,2.4,168000.0,4.0,12,0,4.0,2.0,18.0,455.0,4.0,5.0,2.0,1.0,1.0,0.0,7.0
2734,8.006367567650246,0.0,2004,0,1.3,11111.0,2.0,6,0,0.0,0.0,14.0,656.0,3.0,5.0,0.0,1.0,1.0,1.0,14.0
2735,9.27771860730613,363.0,2014,1,1.0,95100.0,4.0,4,0,2.0,0.0,5.0,1291.0,3.0,5.0,0.0,1.0,1.0,0.0,7.0
2736,9.737137765251871,503.0,2012,0,1.5,107000.0,4.0,12,0,3.0,1.0,36.0,1102.0,3.0,2.0,0.0,1.0,1.0,0.0,11.0
2737,8.883640232503673,0.0,2002,1,2.3,157000.0,4.0,6,0,4.0,2.0,24.0,309.0,1.0,5.0,2.0,2.0,0.0,0.0,12.0
2738,9.598320165743328,0.0,1998,1,3.41,116800.0,8.0,8,0,3.0,4.0,22.0,1006.0,4.0,0.0,0.0,0.0,1.0,0.0,14.0
2739,9.912001208301334,707.0,2011,1,2.0,148427.0,4.0,4,0,4.0,2.0,33.0,1165.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0
2740,10.171566227844085,707.0,2011,1,2.0,126320.0,4.0,4,0,3.0,2.0,15.0,1373.0,4.0,1.0,0.0,1.0,1.0,0.0,7.0
2741,9.554851637414007,650.0,2016,0,1.4,77000.0,4.0,12,1,2.0,1.0,5.0,517.0,9.0,5.0,2.0,1.0,1.0,0.0,14.0
2742,9.808572294739841,584.0,2014,1,1.8,65600.0,4.0,8,1,1.0,1.0,39.0,847.0,9.0,5.0,0.0,1.0,1.0,0.0,1.0
2743,9.953752818683679,639.0,2014,1,2.0,128619.0,4.0,4,0,3.0,2.0,33.0,883.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0
2744,9.96029312635758,1017.0,2017,0,2.0,41681.0,4.0,8,0,1.0,2.0,26.0,1041.0,4.0,5.0,0.0,1.0,1.0,0.0,2.0
2745,9.699411063939143,0.0,2002,1,2.7,248000.0,5.0,10,1,7.0,3.0,24.0,564.0,9.0,1.0,2.0,2.0,1.0,0.0,1.0
2746,10.302028745571468,0.0,2008,1,3.3,2005.0,6.0,12,0,0.0,4.0,36.0,803.0,4.0,2.0,0.0,0.0,1.0,0.0,12.0
2747,5.749392985908253,420.0,2019,1,1.6,14587.0,4.0,12,0,0.0,1.0,15.0,227.0,9.0,2.0,0.0,1.0,1.0,0.0,1.0
2748,9.53798807237101,586.0,2012,1,1.8,126000.0,4.0,4,0,3.0,1.0,5.0,513.0,9.0,5.0,0.0,1.0,1.0,0.0,14.0
2749,10.13006520058462,0.0,2008,1,3.41,132500.0,6.0,12,0,3.0,4.0,21.0,760.0,9.0,5.0,2.0,2.0,1.0,0.0,7.0
2750,8.69265796074698,0.0,2003,0,2.5,0.0,6.0,10,0,0.0,3.0,27.0,1437.0,2.0,5.0,2.0,1.0,1.0,1.0,12.0
2751,10.104876172047309,810.0,2016,1,1.8,48935.0,4.0,10,1,1.0,1.0,39.0,1065.0,9.0,5.0,0.0,1.0,1.0,0.0,14.0
2752,5.971261839790462,1514.0,2011,1,3.41,202048.0,8.0,0,0,5.0,4.0,21.0,764.0,9.0,5.0,0.0,0.0,1.0,0.0,14.0
2753,9.598320165743328,2109.1000000000004,2004,1,3.0,320000.0,6.0,0,0,9.0,4.0,2.0,1473.0,4.0,5.0,0.0,0.0,1.0,0.0,5.0
2754,6.846943139585379,781.0,2018,1,1.4,39466.0,4.0,12,0,1.0,1.0,5.0,513.0,9.0,5.0,0.0,1.0,1.0,0.0,1.0
2755,10.615677267673389,456.0,2015,1,2.5,0.0,4.0,12,0,0.0,3.0,36.0,423.0,9.0,2.0,0.0,1.0,1.0,0.0,1.0
